id_avaliacao,id_funcionario,data_avaliacao,comunicacao,trabalho_equipe,qualidade_entrega,proatividade,lideranca,nota_final,observacao
887,286,2024-12-31,9.6,6.6,7.5,8.2,,8.0,Desempenho dentro do esperado.
888,286,2025-06-30,5.2,6.6,6.0,6.4,,6.0,Desempenho dentro do esperado.
889,286,2025-12-31,7.9,6.4,6.4,5.7,,6.6,Desempenho dentro do esperado.
890,287,2024-06-30,7.8,6.3,7.5,7.3,,7.2,Desempenho dentro do esperado.
891,287,2024-12-31,7.6,6.6,10.0,7.9,,8.0,Desempenho dentro do esperado.
892,287,2025-06-30,7.6,5.9,6.6,4.4,,6.1,Desempenho dentro do esperado.
893,287,2025-12-31,7.2,8.6,5.3,10.0,,7.8,Desempenho dentro do esperado.
894,288,2024-06-30,6.7,7.5,9.4,7.1,,7.7,Desempenho dentro do esperado.
895,288,2024-12-31,7.7,9.5,6.9,5.4,,7.4,Desempenho dentro do esperado.
896,288,2025-06-30,6.6,8.0,8.7,5.4,,7.2,Desempenho dentro do esperado.
897,288,2025-12-31,7.2,7.9,7.9,10.0,,8.2,Desempenho dentro do esperado.
898,289,2024-06-30,8.5,7.2,8.2,8.1,7.7,7.9,Desempenho dentro do esperado.
899,289,2024-12-31,5.9,7.6,8.2,8.1,8.3,7.6,Desempenho dentro do esperado.
900,289,2025-06-30,8.0,8.9,7.1,7.0,7.2,7.6,Desempenho dentro do esperado.
901,289,2025-12-31,6.8,7.9,6.5,8.2,6.4,7.2,Desempenho dentro do esperado.
902,290,2024-06-30,5.9,7.2,8.2,6.4,,6.9,Desempenho dentro do esperado.
903,290,2024-12-31,7.2,8.4,6.7,6.0,,7.1,Desempenho dentro do esperado.
904,290,2025-06-30,8.6,5.5,6.4,5.3,,6.5,Desempenho dentro do esperado.
905,290,2025-12-31,6.2,7.7,5.3,7.4,,6.7,Desempenho dentro do esperado.
906,291,2024-06-30,6.2,6.6,7.5,7.0,,6.8,Desempenho dentro do esperado.
907,291,2024-12-31,7.7,6.5,7.8,5.5,,6.9,Desempenho dentro do esperado.
908,291,2025-06-30,8.2,6.9,5.6,6.5,,6.8,Desempenho dentro do esperado.
909,291,2025-12-31,7.8,8.8,7.0,8.1,,7.9,Desempenho dentro do esperado.
910,292,2024-06-30,9.3,6.9,6.9,7.1,,7.6,Desempenho dentro do esperado.
911,292,2024-12-31,8.8,8.0,6.9,5.9,,7.4,Desempenho dentro do esperado.
912,292,2025-06-30,6.3,7.0,5.3,8.3,,6.7,Desempenho dentro do esperado.
913,292,2025-12-31,8.6,5.1,6.9,7.0,,6.9,Desempenho dentro do esperado.
914,293,2025-12-31,5.9,7.8,7.1,6.1,,6.7,Desempenho dentro do esperado.
915,294,2024-06-30,8.1,6.3,8.9,8.8,,8.0,Desempenho dentro do esperado.
916,294,2024-12-31,9.0,6.9,9.6,7.9,,8.3,Desempenho dentro do esperado.
917,294,2025-06-30,7.2,7.2,7.3,6.3,,7.0,Desempenho dentro do esperado.
918,294,2025-12-31,6.7,8.0,3.9,7.2,,6.5,Desempenho dentro do esperado.
919,295,2024-06-30,6.7,9.8,6.9,7.5,,7.7,Desempenho dentro do esperado.
920,295,2024-12-31,7.1,5.1,8.8,5.0,,6.5,Desempenho dentro do esperado.
921,295,2025-06-30,8.1,6.1,6.8,7.7,,7.2,Desempenho dentro do esperado.
922,295,2025-12-31,8.9,7.1,6.8,5.6,,7.1,Desempenho dentro do esperado.
923,296,2025-12-31,8.1,5.6,7.9,6.8,,7.1,Desempenho dentro do esperado.
924,297,2024-06-30,7.3,5.6,8.0,8.3,,7.3,Desempenho dentro do esperado.
925,297,2024-12-31,7.6,10.0,7.4,8.4,,8.3,Desempenho dentro do esperado.
926,297,2025-06-30,8.6,7.1,8.0,6.4,,7.5,Desempenho dentro do esperado.
927,297,2025-12-31,7.7,6.4,8.2,9.6,,8.0,Desempenho dentro do esperado.
928,298,2024-06-30,7.5,6.8,8.9,5.3,4.8,6.7,Desempenho dentro do esperado.
929,298,2024-12-31,7.4,7.3,6.2,6.7,8.7,7.3,Desempenho dentro do esperado.
930,298,2025-06-30,7.6,8.4,5.5,6.9,8.2,7.3,Desempenho dentro do esperado.
931,298,2025-12-31,8.0,6.9,8.6,5.4,5.9,7.0,Desempenho dentro do esperado.
932,299,2024-06-30,9.3,5.0,7.5,5.9,,6.9,Desempenho dentro do esperado.
933,299,2024-12-31,6.6,6.4,7.1,8.4,,7.1,Desempenho dentro do esperado.
934,299,2025-06-30,7.0,7.9,5.8,7.1,,7.0,Desempenho dentro do esperado.
935,299,2025-12-31,8.2,8.0,7.3,8.3,,8.0,Desempenho dentro do esperado.
936,300,2025-06-30,8.1,7.7,4.3,6.8,6.8,6.7,Desempenho dentro do esperado.
937,300,2025-12-31,8.1,7.1,8.8,8.2,5.9,7.6,Desempenho dentro do esperado.
938,301,2024-06-30,8.8,9.1,7.2,10.0,,8.8,Desempenho acima do esperado.
939,301,2024-12-31,7.9,6.5,7.6,6.0,,7.0,Desempenho dentro do esperado.
940,301,2025-06-30,7.6,6.9,8.1,7.3,,7.5,Desempenho dentro do esperado.
941,301,2025-12-31,7.9,6.5,5.8,4.9,,6.3,Desempenho dentro do esperado.
942,302,2024-06-30,7.2,6.0,7.2,9.0,6.6,7.2,Desempenho dentro do esperado.
943,302,2024-12-31,8.9,9.4,4.7,8.2,7.5,7.7,Desempenho dentro do esperado.
944,302,2025-06-30,7.9,9.3,7.1,8.4,7.6,8.1,Desempenho dentro do esperado.
945,302,2025-12-31,7.5,6.7,6.3,5.0,6.6,6.4,Desempenho dentro do esperado.
946,303,2024-06-30,6.3,7.8,7.6,6.6,,7.1,Desempenho dentro do esperado.
947,303,2024-12-31,7.7,8.0,7.2,6.8,,7.4,Desempenho dentro do esperado.
948,303,2025-06-30,6.6,8.0,9.0,6.2,,7.5,Desempenho dentro do esperado.
949,303,2025-12-31,6.2,7.2,5.7,8.0,,6.8,Desempenho dentro do esperado.
950,304,2024-06-30,7.2,6.9,6.0,7.7,,7.0,Desempenho dentro do esperado.
951,304,2024-12-31,6.6,7.4,8.9,10.0,,8.2,Desempenho dentro do esperado.
952,304,2025-06-30,8.7,7.6,10.0,6.5,,8.2,Desempenho dentro do esperado.
953,304,2025-12-31,7.4,7.8,6.2,9.6,,7.8,Desempenho dentro do esperado.
954,305,2024-06-30,8.0,4.8,7.4,8.3,,7.1,Desempenho dentro do esperado.
955,305,2024-12-31,9.6,6.1,7.0,7.5,,7.5,Desempenho dentro do esperado.
956,305,2025-06-30,5.9,6.8,8.5,9.5,,7.7,Desempenho dentro do esperado.
957,305,2025-12-31,5.0,6.4,7.4,7.2,,6.5,Desempenho dentro do esperado.
958,306,2024-06-30,7.2,7.3,6.8,9.1,,7.6,Desempenho dentro do esperado.
959,306,2024-12-31,7.5,7.8,9.2,8.7,,8.3,Desempenho dentro do esperado.
960,306,2025-06-30,8.2,7.2,7.0,4.6,,6.8,Desempenho dentro do esperado.
961,306,2025-12-31,8.5,8.3,8.8,5.4,,7.8,Desempenho dentro do esperado.
962,307,2025-12-31,8.8,8.9,7.0,7.4,,8.0,Desempenho dentro do esperado.
963,308,2024-06-30,8.9,7.1,7.7,7.2,7.8,7.7,Desempenho dentro do esperado.
964,308,2024-12-31,8.6,6.5,6.4,7.1,7.2,7.2,Desempenho dentro do esperado.
965,308,2025-06-30,8.0,8.6,7.8,7.5,8.5,8.1,Desempenho dentro do esperado.
966,308,2025-12-31,6.3,7.8,5.4,7.8,8.4,7.1,Desempenho dentro do esperado.
967,309,2024-06-30,7.6,8.9,6.8,5.8,,7.3,Desempenho dentro do esperado.
968,309,2024-12-31,5.5,6.9,7.9,6.1,,6.6,Desempenho dentro do esperado.
969,309,2025-06-30,6.6,7.2,8.4,6.3,,7.1,Desempenho dentro do esperado.
970,309,2025-12-31,9.1,7.9,8.2,8.2,,8.3,Desempenho dentro do esperado.
971,310,2024-06-30,6.7,7.1,8.6,8.8,,7.8,Desempenho dentro do esperado.
972,310,2024-12-31,7.8,7.6,6.3,6.2,,7.0,Desempenho dentro do esperado.
973,310,2025-06-30,7.1,8.1,9.8,6.9,,8.0,Desempenho dentro do esperado.
974,310,2025-12-31,5.2,7.2,9.1,8.1,,7.4,Desempenho dentro do esperado.
975,311,2024-06-30,9.3,8.5,6.2,7.9,7.6,7.9,Desempenho dentro do esperado.
976,311,2024-12-31,7.6,5.0,6.1,5.7,8.6,6.6,Desempenho dentro do esperado.
977,311,2025-06-30,5.1,7.7,6.8,9.4,7.2,7.2,Desempenho dentro do esperado.
978,311,2025-12-31,7.3,7.8,6.4,8.6,4.9,7.0,Desempenho dentro do esperado.
979,312,2024-06-30,6.7,9.9,8.6,7.4,,8.2,Desempenho dentro do esperado.
980,312,2024-12-31,7.2,6.0,8.4,6.3,,7.0,Desempenho dentro do esperado.
981,312,2025-06-30,7.8,7.3,7.1,4.5,,6.7,Desempenho dentro do esperado.
982,312,2025-12-31,7.3,9.4,6.3,8.2,,7.8,Desempenho dentro do esperado.
983,313,2024-06-30,8.6,6.7,7.5,7.0,,7.5,Desempenho dentro do esperado.
984,313,2024-12-31,7.7,6.8,6.2,8.4,,7.3,Desempenho dentro do esperado.
985,313,2025-06-30,5.6,8.8,9.7,5.0,,7.3,Desempenho dentro do esperado.
986,313,2025-12-31,8.2,7.9,6.9,7.1,,7.5,Desempenho dentro do esperado.
987,314,2024-06-30,7.1,6.5,9.9,7.5,,7.8,Desempenho dentro do esperado.
988,314,2024-12-31,4.1,7.0,6.8,7.1,,6.2,Desempenho dentro do esperado.
989,314,2025-06-30,7.6,8.1,6.9,7.7,,7.6,Desempenho dentro do esperado.
990,314,2025-12-31,5.0,8.6,6.8,5.9,,6.6,Desempenho dentro do esperado.
991,316,2024-06-30,7.6,8.1,8.3,7.8,,8.0,Desempenho dentro do esperado.
992,316,2024-12-31,7.6,8.2,8.9,7.2,,8.0,Desempenho dentro do esperado.
993,316,2025-06-30,6.8,6.0,8.5,6.9,,7.0,Desempenho dentro do esperado.
994,316,2025-12-31,7.1,7.0,8.9,5.8,,7.2,Desempenho dentro do esperado.
995,317,2024-06-30,7.2,6.6,9.7,7.8,3.9,7.0,Desempenho dentro do esperado.
996,317,2024-12-31,8.5,8.2,8.5,7.3,9.1,8.3,Desempenho dentro do esperado.
997,317,2025-06-30,7.1,5.8,6.8,5.9,5.8,6.3,Desempenho dentro do esperado.
998,317,2025-12-31,9.2,7.7,4.9,6.3,9.7,7.6,Desempenho dentro do esperado.
999,318,2024-06-30,5.6,7.6,7.2,7.9,,7.1,Desempenho dentro do esperado.
1000,318,2024-12-31,5.8,7.3,6.5,6.5,,6.5,Desempenho dentro do esperado.
1001,318,2025-06-30,4.8,7.7,7.1,7.0,,6.7,Desempenho dentro do esperado.
1002,318,2025-12-31,5.9,7.4,7.5,6.7,,6.9,Desempenho dentro do esperado.
1003,321,2024-06-30,6.4,5.2,7.0,9.7,,7.1,Desempenho dentro do esperado.
1004,321,2024-12-31,7.9,6.8,8.3,7.9,,7.7,Desempenho dentro do esperado.
1005,321,2025-06-30,6.6,8.6,6.4,7.2,,7.2,Desempenho dentro do esperado.
1006,321,2025-12-31,6.4,6.4,7.4,7.5,,6.9,Desempenho dentro do esperado.
1007,322,2024-06-30,6.1,9.1,6.7,9.3,8.1,7.9,Desempenho dentro do esperado.
1008,322,2024-12-31,8.2,7.5,4.2,6.1,5.2,6.2,Desempenho dentro do esperado.
1009,322,2025-06-30,6.8,8.1,8.0,7.2,8.4,7.7,Desempenho dentro do esperado.
1010,322,2025-12-31,6.2,9.1,6.6,7.1,7.3,7.3,Desempenho dentro do esperado.
1011,323,2024-06-30,6.6,8.3,7.6,7.4,,7.5,Desempenho dentro do esperado.
1012,323,2024-12-31,8.6,6.7,6.6,7.5,,7.3,Desempenho dentro do esperado.
1013,323,2025-06-30,7.5,6.3,6.8,7.6,,7.0,Desempenho dentro do esperado.
1014,323,2025-12-31,7.7,5.0,9.9,8.1,,7.7,Desempenho dentro do esperado.
1015,324,2025-12-31,7.5,6.3,6.7,7.6,,7.0,Desempenho dentro do esperado.
1016,325,2024-06-30,7.4,8.2,10.0,7.4,,8.2,Desempenho dentro do esperado.
1017,325,2024-12-31,6.8,7.0,8.7,9.0,,7.9,Desempenho dentro do esperado.
1018,325,2025-06-30,6.3,9.9,7.2,8.7,,8.0,Desempenho dentro do esperado.
1019,325,2025-12-31,7.1,6.9,7.5,10.0,,7.9,Desempenho dentro do esperado.
1020,326,2024-06-30,5.8,8.3,7.9,8.8,,7.7,Desempenho dentro do esperado.
1021,326,2024-12-31,7.2,6.7,7.9,6.9,,7.2,Desempenho dentro do esperado.
1022,326,2025-06-30,9.7,5.2,9.0,7.4,,7.8,Desempenho dentro do esperado.
1023,326,2025-12-31,6.8,7.9,8.5,8.1,,7.8,Desempenho dentro do esperado.
1024,327,2024-12-31,7.9,6.7,8.0,6.6,7.5,7.3,Desempenho dentro do esperado.
1025,327,2025-06-30,8.4,8.1,6.9,8.3,7.3,7.8,Desempenho dentro do esperado.
1026,327,2025-12-31,4.8,6.2,6.0,8.4,6.6,6.4,Desempenho dentro do esperado.
1027,328,2024-06-30,7.1,7.0,6.0,6.5,,6.7,Desempenho dentro do esperado.
1028,328,2024-12-31,8.6,8.7,7.6,6.3,,7.8,Desempenho dentro do esperado.
1029,329,2024-06-30,7.4,5.7,8.1,8.2,,7.3,Desempenho dentro do esperado.
1030,329,2024-12-31,7.4,7.7,9.3,7.2,,7.9,Desempenho dentro do esperado.
1031,329,2025-06-30,8.6,10.0,4.2,6.8,,7.4,Desempenho dentro do esperado.
1032,329,2025-12-31,8.1,8.7,8.2,7.7,,8.2,Desempenho dentro do esperado.
1033,330,2024-06-30,7.9,6.7,8.0,8.3,,7.7,Desempenho dentro do esperado.
1034,330,2024-12-31,8.5,7.9,8.0,9.0,,8.3,Desempenho dentro do esperado.
1035,330,2025-06-30,4.8,6.4,6.6,5.7,,5.9,Plano de desenvolvimento recomendado.
1036,330,2025-12-31,6.8,7.4,7.3,7.2,,7.2,Desempenho dentro do esperado.
1037,331,2024-06-30,7.8,7.4,7.4,8.3,,7.7,Desempenho dentro do esperado.
1038,331,2024-12-31,7.2,4.2,8.8,9.2,,7.3,Desempenho dentro do esperado.
1039,331,2025-06-30,7.6,6.2,9.9,7.2,,7.7,Desempenho dentro do esperado.
1040,331,2025-12-31,5.9,7.1,7.1,6.3,,6.6,Desempenho dentro do esperado.
1041,332,2024-06-30,8.3,7.6,8.7,7.9,6.8,7.9,Desempenho dentro do esperado.
1042,332,2024-12-31,9.5,8.4,5.7,5.5,6.8,7.2,Desempenho dentro do esperado.
1043,332,2025-06-30,4.2,6.7,6.2,7.3,5.3,5.9,Plano de desenvolvimento recomendado.
1044,332,2025-12-31,8.0,8.0,5.9,5.7,7.0,6.9,Desempenho dentro do esperado.
1045,333,2024-06-30,8.5,8.5,6.5,6.2,5.1,7.0,Desempenho dentro do esperado.
1046,333,2024-12-31,8.1,7.0,9.4,7.2,7.8,7.9,Desempenho dentro do esperado.
1047,333,2025-06-30,6.6,7.0,5.9,8.6,8.2,7.3,Desempenho dentro do esperado.
1048,333,2025-12-31,6.6,7.6,7.1,5.9,6.1,6.7,Desempenho dentro do esperado.
1049,334,2024-06-30,8.6,8.0,9.4,6.7,,8.2,Desempenho dentro do esperado.
1050,334,2024-12-31,7.8,7.6,8.4,5.1,,7.2,Desempenho dentro do esperado.
1051,334,2025-06-30,5.8,6.6,5.8,6.4,,6.2,Desempenho dentro do esperado.
1052,334,2025-12-31,7.8,7.5,7.2,6.0,,7.1,Desempenho dentro do esperado.
1053,335,2024-06-30,5.5,8.6,8.4,8.5,6.6,7.5,Desempenho dentro do esperado.
1054,335,2024-12-31,8.5,10.0,7.1,6.4,7.2,7.8,Desempenho dentro do esperado.
1055,335,2025-06-30,7.8,7.9,6.2,10.0,8.2,8.0,Desempenho dentro do esperado.
1056,335,2025-12-31,6.8,8.2,6.2,5.6,7.7,6.9,Desempenho dentro do esperado.
1057,336,2024-06-30,7.5,5.7,7.5,7.9,,7.2,Desempenho dentro do esperado.
1058,336,2024-12-31,7.0,7.5,8.2,8.0,,7.7,Desempenho dentro do esperado.
1059,336,2025-06-30,7.8,6.6,8.6,7.8,,7.7,Desempenho dentro do esperado.
1060,336,2025-12-31,6.8,8.2,6.2,7.2,,7.1,Desempenho dentro do esperado.
1061,337,2024-06-30,5.6,5.9,7.9,7.5,,6.7,Desempenho dentro do esperado.
1062,337,2024-12-31,9.2,7.5,5.3,5.4,,6.8,Desempenho dentro do esperado.
1063,337,2025-06-30,8.0,8.6,5.2,7.4,,7.3,Desempenho dentro do esperado.
1064,337,2025-12-31,8.5,6.9,6.2,8.5,,7.5,Desempenho dentro do esperado.
1065,338,2024-06-30,5.5,8.0,6.2,7.2,9.0,7.2,Desempenho dentro do esperado.
1066,338,2024-12-31,9.6,7.6,5.1,7.6,8.2,7.6,Desempenho dentro do esperado.
1067,338,2025-06-30,6.5,7.4,7.7,6.3,6.4,6.9,Desempenho dentro do esperado.
1068,338,2025-12-31,7.0,8.6,7.8,7.6,7.9,7.8,Desempenho dentro do esperado.
1069,339,2024-06-30,7.4,8.5,6.6,8.3,,7.7,Desempenho dentro do esperado.
1070,339,2024-12-31,6.9,6.7,9.3,6.4,,7.3,Desempenho dentro do esperado.
1071,339,2025-06-30,6.2,8.7,6.4,6.6,,7.0,Desempenho dentro do esperado.
1072,339,2025-12-31,8.1,7.5,5.2,7.9,,7.2,Desempenho dentro do esperado.
1073,340,2024-06-30,7.4,7.3,7.3,7.4,9.3,7.7,Desempenho dentro do esperado.
1074,340,2024-12-31,7.8,7.3,7.7,5.2,6.6,6.9,Desempenho dentro do esperado.
1075,340,2025-06-30,9.1,8.1,3.3,8.1,7.2,7.2,Desempenho dentro do esperado.
1076,340,2025-12-31,5.5,7.2,7.9,8.1,6.6,7.1,Desempenho dentro do esperado.
1077,341,2024-12-31,8.2,8.3,7.4,8.9,,8.2,Desempenho dentro do esperado.
1078,341,2025-06-30,8.8,6.8,5.3,6.2,,6.8,Desempenho dentro do esperado.
1079,341,2025-12-31,7.4,9.3,7.5,5.4,,7.4,Desempenho dentro do esperado.
1080,342,2024-06-30,6.1,9.5,8.5,7.7,9.0,8.2,Desempenho dentro do esperado.
1081,342,2024-12-31,6.9,7.2,6.9,5.3,5.8,6.4,Desempenho dentro do esperado.
1082,342,2025-06-30,7.6,7.9,7.9,7.2,5.2,7.2,Desempenho dentro do esperado.
1083,342,2025-12-31,9.9,6.5,7.3,8.4,8.6,8.1,Desempenho dentro do esperado.
1084,343,2024-12-31,10.0,8.3,7.1,5.8,8.0,7.8,Desempenho dentro do esperado.
1085,343,2025-06-30,5.9,8.4,5.3,7.4,7.5,6.9,Desempenho dentro do esperado.
1086,343,2025-12-31,8.3,9.1,7.8,7.0,9.0,8.2,Desempenho dentro do esperado.
1087,344,2025-06-30,6.7,6.5,6.1,4.1,,5.8,Plano de desenvolvimento recomendado.
1088,344,2025-12-31,7.9,7.3,6.9,7.1,,7.3,Desempenho dentro do esperado.
1089,345,2025-12-31,8.9,8.8,7.9,6.6,,8.1,Desempenho dentro do esperado.
1090,346,2024-06-30,7.8,7.0,6.5,8.5,,7.5,Desempenho dentro do esperado.
1091,346,2024-12-31,4.5,7.8,7.0,9.0,,7.1,Desempenho dentro do esperado.
1092,346,2025-06-30,6.8,8.7,7.2,8.8,,7.9,Desempenho dentro do esperado.
1093,346,2025-12-31,8.3,8.8,4.9,8.7,,7.7,Desempenho dentro do esperado.
1094,348,2024-06-30,10.0,8.2,8.4,8.7,,8.8,Desempenho acima do esperado.
1095,348,2024-12-31,6.7,7.8,7.5,8.6,,7.7,Desempenho dentro do esperado.
1096,348,2025-06-30,6.9,8.4,7.7,5.3,,7.1,Desempenho dentro do esperado.
1097,348,2025-12-31,7.7,8.3,6.0,7.7,,7.4,Desempenho dentro do esperado.
1098,349,2024-06-30,6.8,8.6,8.2,6.5,3.6,6.7,Desempenho dentro do esperado.
1099,349,2024-12-31,8.8,8.2,6.7,7.8,7.2,7.7,Desempenho dentro do esperado.
1100,349,2025-06-30,6.3,7.6,7.7,6.3,8.4,7.3,Desempenho dentro do esperado.
1101,349,2025-12-31,5.4,5.9,8.8,9.3,8.5,7.6,Desempenho dentro do esperado.
1102,350,2024-06-30,6.4,8.4,9.4,9.0,,8.3,Desempenho dentro do esperado.
1103,350,2024-12-31,6.1,8.0,9.6,5.6,,7.3,Desempenho dentro do esperado.
1104,350,2025-06-30,8.0,7.3,6.1,4.6,,6.5,Desempenho dentro do esperado.
1105,350,2025-12-31,4.8,6.6,9.1,9.7,,7.5,Desempenho dentro do esperado.
1106,351,2024-06-30,6.9,8.7,6.6,7.3,7.6,7.4,Desempenho dentro do esperado.
1107,351,2024-12-31,6.6,9.3,10.0,8.5,5.9,8.1,Desempenho dentro do esperado.
1108,351,2025-06-30,6.8,7.4,8.3,6.9,7.1,7.3,Desempenho dentro do esperado.
1109,351,2025-12-31,7.8,8.5,6.7,8.0,7.1,7.6,Desempenho dentro do esperado.
1110,352,2024-06-30,7.5,6.7,7.2,8.9,8.1,7.7,Desempenho dentro do esperado.
1111,352,2024-12-31,7.4,7.7,7.1,6.7,8.3,7.4,Desempenho dentro do esperado.
1112,352,2025-06-30,8.0,8.5,6.6,8.2,7.0,7.7,Desempenho dentro do esperado.
1113,352,2025-12-31,6.9,8.0,5.7,6.8,5.7,6.6,Desempenho dentro do esperado.
1114,353,2024-06-30,4.9,6.8,7.5,6.5,,6.4,Desempenho dentro do esperado.
1115,353,2024-12-31,6.3,6.9,7.6,6.9,,6.9,Desempenho dentro do esperado.
1116,353,2025-06-30,8.7,7.3,7.3,7.3,,7.6,Desempenho dentro do esperado.
1117,353,2025-12-31,7.3,8.1,6.9,9.7,,8.0,Desempenho dentro do esperado.
1118,354,2024-06-30,6.3,6.7,8.2,6.4,,6.9,Desempenho dentro do esperado.
1119,354,2024-12-31,7.7,7.6,5.8,8.8,,7.5,Desempenho dentro do esperado.
1120,354,2025-06-30,6.1,6.3,6.3,6.9,,6.4,Desempenho dentro do esperado.
1121,354,2025-12-31,5.4,7.7,9.2,7.9,,7.5,Desempenho dentro do esperado.
1122,355,2025-06-30,6.2,7.9,7.6,7.2,,7.2,Desempenho dentro do esperado.
1123,355,2025-12-31,6.5,5.8,6.4,7.7,,6.6,Desempenho dentro do esperado.
1124,356,2024-06-30,8.0,9.0,7.0,8.9,,8.2,Desempenho dentro do esperado.
1125,356,2024-12-31,8.6,7.4,8.3,5.7,,7.5,Desempenho dentro do esperado.
1126,356,2025-06-30,10.0,6.8,6.2,8.4,,7.9,Desempenho dentro do esperado.
1127,356,2025-12-31,8.6,8.3,8.8,7.5,,8.3,Desempenho dentro do esperado.
1128,358,2024-06-30,6.8,8.4,8.0,10.0,7.2,8.1,Desempenho dentro do esperado.
1129,358,2024-12-31,7.6,6.5,6.4,6.3,5.9,6.5,Desempenho dentro do esperado.
1130,358,2025-06-30,7.4,7.9,6.2,5.8,7.4,6.9,Desempenho dentro do esperado.
1131,358,2025-12-31,8.2,6.2,5.4,7.6,7.5,7.0,Desempenho dentro do esperado.
1132,359,2024-06-30,6.0,6.8,6.5,6.7,,6.5,Desempenho dentro do esperado.
1133,359,2024-12-31,9.8,8.8,6.5,6.5,,7.9,Desempenho dentro do esperado.
1134,359,2025-06-30,7.0,8.4,6.6,8.3,,7.6,Desempenho dentro do esperado.
1135,359,2025-12-31,9.1,8.1,6.7,9.6,,8.4,Desempenho dentro do esperado.
1136,360,2024-06-30,7.5,8.8,6.3,5.2,,7.0,Desempenho dentro do esperado.
1137,360,2024-12-31,8.6,6.6,5.2,6.9,,6.8,Desempenho dentro do esperado.
1138,360,2025-06-30,5.7,7.0,7.4,7.7,,7.0,Desempenho dentro do esperado.
1139,360,2025-12-31,6.6,7.5,7.9,7.6,,7.4,Desempenho dentro do esperado.
1140,361,2024-06-30,7.3,8.1,7.9,9.1,,8.1,Desempenho dentro do esperado.
1141,361,2024-12-31,8.0,6.1,8.4,7.2,,7.4,Desempenho dentro do esperado.
1142,361,2025-06-30,8.1,6.2,6.3,7.6,,7.0,Desempenho dentro do esperado.
1143,361,2025-12-31,5.8,7.1,8.0,6.3,,6.8,Desempenho dentro do esperado.
1144,362,2025-12-31,7.4,7.3,6.4,5.7,,6.7,Desempenho dentro do esperado.
1145,363,2024-06-30,5.0,6.1,6.3,8.4,,6.5,Desempenho dentro do esperado.
1146,364,2024-06-30,5.5,9.5,7.6,7.7,,7.6,Desempenho dentro do esperado.
1147,364,2024-12-31,8.8,8.3,6.0,8.1,,7.8,Desempenho dentro do esperado.
1148,364,2025-06-30,6.1,7.3,6.5,4.7,,6.2,Desempenho dentro do esperado.
1149,364,2025-12-31,6.4,7.4,10.0,8.9,,8.2,Desempenho dentro do esperado.
1150,365,2024-06-30,5.6,5.7,5.8,7.9,,6.2,Desempenho dentro do esperado.
1151,365,2024-12-31,6.6,5.6,8.8,7.0,,7.0,Desempenho dentro do esperado.
1152,365,2025-06-30,7.8,5.8,6.9,9.1,,7.4,Desempenho dentro do esperado.
1153,365,2025-12-31,7.1,5.6,6.8,8.2,,6.9,Desempenho dentro do esperado.
1154,366,2025-12-31,9.0,7.0,9.5,9.4,,8.7,Desempenho acima do esperado.
1155,367,2024-06-30,6.4,7.7,7.9,4.4,,6.6,Desempenho dentro do esperado.
1156,367,2024-12-31,8.4,8.9,6.5,6.0,,7.5,Desempenho dentro do esperado.
1157,367,2025-06-30,8.2,8.9,5.1,7.2,,7.3,Desempenho dentro do esperado.
1158,367,2025-12-31,6.2,7.1,6.7,6.3,,6.6,Desempenho dentro do esperado.
1159,368,2025-12-31,7.2,6.8,7.9,7.5,,7.3,Desempenho dentro do esperado.
1160,369,2024-06-30,7.6,6.8,7.1,6.6,,7.0,Desempenho dentro do esperado.
1161,369,2024-12-31,9.0,6.7,7.8,7.9,,7.8,Desempenho dentro do esperado.
1162,369,2025-06-30,8.3,7.9,5.8,7.4,,7.4,Desempenho dentro do esperado.
1163,369,2025-12-31,10.0,7.3,6.4,8.5,,8.1,Desempenho dentro do esperado.
1164,370,2024-06-30,7.4,6.5,8.7,6.6,,7.3,Desempenho dentro do esperado.
1165,370,2024-12-31,7.6,6.2,5.9,5.2,,6.2,Desempenho dentro do esperado.
1166,370,2025-06-30,5.4,8.2,7.7,7.6,,7.2,Desempenho dentro do esperado.
1167,370,2025-12-31,7.5,6.4,6.2,7.5,,6.9,Desempenho dentro do esperado.
1168,371,2024-06-30,7.8,9.4,7.0,8.1,6.2,7.7,Desempenho dentro do esperado.
1169,371,2024-12-31,8.1,6.8,8.3,6.5,6.8,7.3,Desempenho dentro do esperado.
1170,371,2025-06-30,5.1,7.2,7.4,8.4,7.5,7.1,Desempenho dentro do esperado.
1171,371,2025-12-31,7.0,6.6,6.5,8.7,5.8,6.9,Desempenho dentro do esperado.
1172,373,2024-06-30,5.7,6.8,6.1,9.7,,7.1,Desempenho dentro do esperado.
1173,373,2024-12-31,7.0,6.1,7.8,2.9,,6.0,Desempenho dentro do esperado.
1174,373,2025-06-30,9.6,7.9,6.7,7.0,,7.8,Desempenho dentro do esperado.
1175,373,2025-12-31,5.9,7.9,5.2,7.0,,6.5,Desempenho dentro do esperado.
1176,374,2024-06-30,6.8,8.7,6.1,7.8,9.6,7.8,Desempenho dentro do esperado.
1177,374,2024-12-31,7.8,8.3,5.7,9.3,5.5,7.3,Desempenho dentro do esperado.
1178,374,2025-06-30,7.6,7.2,7.5,7.7,6.1,7.2,Desempenho dentro do esperado.
1179,374,2025-12-31,6.0,4.2,8.3,6.4,6.2,6.2,Desempenho dentro do esperado.
