id_presenca,id_funcionario,data_registro,status_presenca
75815,344,2025-11-18,Presente
75816,344,2025-11-19,Presente
75817,344,2025-11-20,Presente
75818,344,2025-11-21,Presente
75819,344,2025-11-24,Presente
75820,344,2025-11-25,Presente
75821,344,2025-11-26,Presente
75822,344,2025-11-27,Presente
75823,344,2025-11-28,Férias
75824,344,2025-12-01,Presente
75825,344,2025-12-02,Férias
75826,344,2025-12-03,Presente
75827,344,2025-12-04,Presente
75828,344,2025-12-05,Presente
75829,344,2025-12-08,Presente
75830,344,2025-12-09,Presente
75831,344,2025-12-10,Presente
75832,344,2025-12-11,Presente
75833,344,2025-12-12,Presente
75834,344,2025-12-15,Presente
75835,344,2025-12-16,Presente
75836,344,2025-12-17,Presente
75837,344,2025-12-18,Férias
75838,344,2025-12-19,Férias
75839,344,2025-12-22,Presente
75840,344,2025-12-23,Presente
75841,344,2025-12-24,Presente
75842,344,2025-12-25,Falta
75843,344,2025-12-26,Presente
75844,344,2025-12-29,Presente
75845,344,2025-12-30,Presente
75846,344,2025-12-31,Presente
75847,345,2025-09-22,Presente
75848,345,2025-09-23,Falta
75849,345,2025-09-24,Presente
75850,345,2025-09-25,Presente
75851,345,2025-09-26,Presente
75852,345,2025-09-29,Presente
75853,345,2025-09-30,Presente
75854,345,2025-10-01,Presente
75855,345,2025-10-02,Férias
75856,345,2025-10-03,Presente
75857,345,2025-10-06,Presente
75858,345,2025-10-07,Presente
75859,345,2025-10-08,Presente
75860,345,2025-10-09,Presente
75861,345,2025-10-10,Presente
75862,345,2025-10-13,Presente
75863,345,2025-10-14,Presente
75864,345,2025-10-15,Presente
75865,345,2025-10-16,Presente
75866,345,2025-10-17,Presente
75867,345,2025-10-20,Presente
75868,345,2025-10-21,Presente
75869,345,2025-10-22,Presente
75870,345,2025-10-23,Presente
75871,345,2025-10-24,Presente
75872,345,2025-10-27,Presente
75873,345,2025-10-28,Presente
75874,345,2025-10-29,Atestado
75875,345,2025-10-30,Presente
75876,345,2025-10-31,Presente
75877,345,2025-11-03,Presente
75878,345,2025-11-04,Presente
75879,345,2025-11-05,Presente
75880,345,2025-11-06,Férias
75881,345,2025-11-07,Presente
75882,345,2025-11-10,Presente
75883,345,2025-11-11,Presente
75884,345,2025-11-12,Presente
75885,345,2025-11-13,Presente
75886,345,2025-11-14,Presente
75887,345,2025-11-17,Presente
75888,345,2025-11-18,Presente
75889,345,2025-11-19,Presente
75890,345,2025-11-20,Presente
75891,345,2025-11-21,Férias
75892,345,2025-11-24,Presente
75893,345,2025-11-25,Presente
75894,345,2025-11-26,Presente
75895,345,2025-11-27,Presente
75896,345,2025-11-28,Presente
75897,345,2025-12-01,Presente
75898,345,2025-12-02,Presente
75899,345,2025-12-03,Presente
75900,345,2025-12-04,Presente
75901,345,2025-12-05,Presente
75902,345,2025-12-08,Presente
75903,345,2025-12-09,Presente
75904,345,2025-12-10,Presente
75905,345,2025-12-11,Presente
75906,345,2025-12-12,Presente
75907,345,2025-12-15,Presente
75908,345,2025-12-16,Presente
75909,345,2025-12-17,Presente
75910,345,2025-12-18,Presente
75911,345,2025-12-19,Presente
75912,345,2025-12-22,Presente
75913,345,2025-12-23,Presente
75914,345,2025-12-24,Presente
75915,345,2025-12-25,Presente
75916,345,2025-12-26,Presente
75917,345,2025-12-29,Presente
75918,345,2025-12-30,Presente
75919,345,2025-12-31,Presente
75920,346,2025-01-01,Presente
75921,346,2025-01-02,Falta
75922,346,2025-01-03,Presente
75923,346,2025-01-06,Presente
75924,346,2025-01-07,Presente
75925,346,2025-01-08,Presente
75926,346,2025-01-09,Presente
75927,346,2025-01-10,Presente
75928,346,2025-01-13,Presente
75929,346,2025-01-14,Presente
75930,346,2025-01-15,Presente
75931,346,2025-01-16,Presente
75932,346,2025-01-17,Presente
75933,346,2025-01-20,Presente
75934,346,2025-01-21,Presente
75935,346,2025-01-22,Presente
75936,346,2025-01-23,Presente
75937,346,2025-01-24,Presente
75938,346,2025-01-27,Atestado
75939,346,2025-01-28,Presente
75940,346,2025-01-29,Presente
75941,346,2025-01-30,Presente
75942,346,2025-01-31,Presente
75943,346,2025-02-03,Presente
75944,346,2025-02-04,Presente
75945,346,2025-02-05,Presente
75946,346,2025-02-06,Presente
75947,346,2025-02-07,Falta
75948,346,2025-02-10,Presente
75949,346,2025-02-11,Presente
75950,346,2025-02-12,Presente
75951,346,2025-02-13,Presente
75952,346,2025-02-14,Presente
75953,346,2025-02-17,Atestado
75954,346,2025-02-18,Presente
75955,346,2025-02-19,Presente
75956,346,2025-02-20,Presente
75957,346,2025-02-21,Presente
75958,346,2025-02-24,Presente
75959,346,2025-02-25,Presente
75960,346,2025-02-26,Férias
75961,346,2025-02-27,Presente
75962,346,2025-02-28,Presente
75963,346,2025-03-03,Férias
75964,346,2025-03-04,Presente
75965,346,2025-03-05,Presente
75966,346,2025-03-06,Presente
75967,346,2025-03-07,Presente
75968,346,2025-03-10,Presente
75969,346,2025-03-11,Férias
75970,346,2025-03-12,Presente
75971,346,2025-03-13,Presente
75972,346,2025-03-14,Folga
75973,346,2025-03-17,Presente
75974,346,2025-03-18,Presente
75975,346,2025-03-19,Presente
75976,346,2025-03-20,Presente
75977,346,2025-03-21,Presente
75978,346,2025-03-24,Presente
75979,346,2025-03-25,Presente
75980,346,2025-03-26,Presente
75981,346,2025-03-27,Presente
75982,346,2025-03-28,Presente
75983,346,2025-03-31,Presente
75984,346,2025-04-01,Presente
75985,346,2025-04-02,Presente
75986,346,2025-04-03,Presente
75987,346,2025-04-04,Presente
75988,346,2025-04-07,Presente
75989,346,2025-04-08,Presente
75990,346,2025-04-09,Presente
75991,346,2025-04-10,Falta
75992,346,2025-04-11,Presente
75993,346,2025-04-14,Presente
75994,346,2025-04-15,Presente
75995,346,2025-04-16,Presente
75996,346,2025-04-17,Presente
75997,346,2025-04-18,Presente
75998,346,2025-04-21,Presente
75999,346,2025-04-22,Presente
76000,346,2025-04-23,Presente
76001,346,2025-04-24,Presente
76002,346,2025-04-25,Presente
76003,346,2025-04-28,Presente
76004,346,2025-04-29,Presente
76005,346,2025-04-30,Presente
76006,346,2025-05-01,Presente
76007,346,2025-05-02,Presente
76008,346,2025-05-05,Presente
76009,346,2025-05-06,Presente
76010,346,2025-05-07,Presente
76011,346,2025-05-08,Presente
76012,346,2025-05-09,Presente
76013,346,2025-05-12,Atestado
76014,346,2025-05-13,Presente
76015,346,2025-05-14,Presente
76016,346,2025-05-15,Presente
76017,346,2025-05-16,Presente
76018,346,2025-05-19,Presente
76019,346,2025-05-20,Presente
76020,346,2025-05-21,Folga
76021,346,2025-05-22,Presente
76022,346,2025-05-23,Presente
76023,346,2025-05-26,Presente
76024,346,2025-05-27,Presente
76025,346,2025-05-28,Presente
76026,346,2025-05-29,Presente
76027,346,2025-05-30,Presente
76028,346,2025-06-02,Presente
76029,346,2025-06-03,Presente
76030,346,2025-06-04,Atestado
76031,346,2025-06-05,Presente
76032,346,2025-06-06,Presente
76033,346,2025-06-09,Presente
76034,346,2025-06-10,Presente
76035,346,2025-06-11,Presente
76036,346,2025-06-12,Presente
76037,346,2025-06-13,Atestado
76038,346,2025-06-16,Presente
76039,346,2025-06-17,Presente
76040,346,2025-06-18,Presente
76041,346,2025-06-19,Presente
76042,346,2025-06-20,Presente
76043,346,2025-06-23,Presente
76044,346,2025-06-24,Presente
76045,346,2025-06-25,Presente
76046,346,2025-06-26,Presente
76047,346,2025-06-27,Presente
76048,346,2025-06-30,Presente
76049,346,2025-07-01,Presente
76050,346,2025-07-02,Presente
76051,346,2025-07-03,Presente
76052,346,2025-07-04,Presente
76053,346,2025-07-07,Presente
76054,346,2025-07-08,Presente
76055,346,2025-07-09,Presente
76056,346,2025-07-10,Presente
76057,346,2025-07-11,Atestado
76058,346,2025-07-14,Presente
76059,346,2025-07-15,Presente
76060,346,2025-07-16,Presente
76061,346,2025-07-17,Presente
76062,346,2025-07-18,Presente
76063,346,2025-07-21,Presente
76064,346,2025-07-22,Presente
76065,346,2025-07-23,Presente
76066,346,2025-07-24,Presente
76067,346,2025-07-25,Presente
76068,346,2025-07-28,Presente
76069,346,2025-07-29,Presente
76070,346,2025-07-30,Presente
76071,346,2025-07-31,Presente
76072,346,2025-08-01,Presente
76073,346,2025-08-04,Presente
76074,346,2025-08-05,Presente
76075,346,2025-08-06,Presente
76076,346,2025-08-07,Presente
76077,346,2025-08-08,Presente
76078,346,2025-08-11,Presente
76079,346,2025-08-12,Presente
76080,346,2025-08-13,Presente
76081,346,2025-08-14,Presente
76082,346,2025-08-15,Atestado
76083,346,2025-08-18,Presente
76084,346,2025-08-19,Atestado
76085,346,2025-08-20,Presente
76086,346,2025-08-21,Presente
76087,346,2025-08-22,Presente
76088,346,2025-08-25,Falta
76089,346,2025-08-26,Presente
76090,346,2025-08-27,Férias
76091,346,2025-08-28,Presente
76092,346,2025-08-29,Presente
76093,346,2025-09-01,Presente
76094,346,2025-09-02,Presente
76095,346,2025-09-03,Presente
76096,346,2025-09-04,Presente
76097,346,2025-09-05,Férias
76098,346,2025-09-08,Presente
76099,346,2025-09-09,Férias
76100,346,2025-09-10,Presente
76101,346,2025-09-11,Presente
76102,346,2025-09-12,Presente
76103,346,2025-09-15,Presente
76104,346,2025-09-16,Presente
76105,346,2025-09-17,Presente
76106,346,2025-09-18,Presente
76107,346,2025-09-19,Férias
76108,346,2025-09-22,Presente
76109,346,2025-09-23,Presente
76110,346,2025-09-24,Presente
76111,346,2025-09-25,Presente
76112,346,2025-09-26,Presente
76113,346,2025-09-29,Presente
76114,346,2025-09-30,Presente
76115,346,2025-10-01,Presente
76116,346,2025-10-02,Presente
76117,346,2025-10-03,Férias
76118,346,2025-10-06,Presente
76119,346,2025-10-07,Presente
76120,346,2025-10-08,Presente
76121,346,2025-10-09,Férias
76122,346,2025-10-10,Presente
76123,346,2025-10-13,Presente
76124,346,2025-10-14,Presente
76125,346,2025-10-15,Presente
76126,346,2025-10-16,Presente
76127,346,2025-10-17,Presente
76128,346,2025-10-20,Presente
76129,346,2025-10-21,Atestado
76130,346,2025-10-22,Presente
76131,346,2025-10-23,Presente
76132,346,2025-10-24,Presente
76133,346,2025-10-27,Presente
76134,346,2025-10-28,Presente
76135,346,2025-10-29,Presente
76136,346,2025-10-30,Presente
76137,346,2025-10-31,Férias
76138,346,2025-11-03,Presente
76139,346,2025-11-04,Presente
76140,346,2025-11-05,Presente
76141,346,2025-11-06,Presente
76142,346,2025-11-07,Presente
76143,346,2025-11-10,Presente
76144,346,2025-11-11,Presente
76145,346,2025-11-12,Presente
76146,346,2025-11-13,Presente
76147,346,2025-11-14,Presente
76148,346,2025-11-17,Presente
76149,346,2025-11-18,Presente
76150,346,2025-11-19,Presente
76151,346,2025-11-20,Presente
76152,346,2025-11-21,Presente
76153,346,2025-11-24,Presente
76154,346,2025-11-25,Presente
76155,346,2025-11-26,Presente
76156,346,2025-11-27,Presente
76157,346,2025-11-28,Presente
76158,346,2025-12-01,Férias
76159,346,2025-12-02,Presente
76160,346,2025-12-03,Presente
76161,346,2025-12-04,Presente
76162,346,2025-12-05,Presente
76163,346,2025-12-08,Presente
76164,346,2025-12-09,Presente
76165,346,2025-12-10,Presente
76166,346,2025-12-11,Presente
76167,346,2025-12-12,Presente
76168,346,2025-12-15,Presente
76169,346,2025-12-16,Férias
76170,346,2025-12-17,Presente
76171,346,2025-12-18,Presente
76172,346,2025-12-19,Presente
76173,346,2025-12-22,Presente
76174,346,2025-12-23,Presente
76175,346,2025-12-24,Presente
76176,346,2025-12-25,Presente
76177,346,2025-12-26,Presente
76178,346,2025-12-29,Presente
76179,346,2025-12-30,Presente
76180,346,2025-12-31,Férias
76181,347,2025-11-04,Presente
76182,347,2025-11-05,Presente
76183,347,2025-11-06,Presente
76184,347,2025-11-07,Presente
76185,347,2025-11-10,Falta
76186,347,2025-11-11,Presente
76187,347,2025-11-12,Presente
76188,347,2025-11-13,Presente
76189,347,2025-11-14,Presente
76190,347,2025-11-17,Falta
76191,347,2025-11-18,Presente
76192,347,2025-11-19,Presente
76193,347,2025-11-20,Presente
76194,347,2025-11-21,Presente
76195,347,2025-11-24,Presente
76196,347,2025-11-25,Folga
76197,347,2025-11-26,Presente
76198,347,2025-11-27,Férias
76199,347,2025-11-28,Presente
76200,347,2025-12-01,Presente
76201,347,2025-12-02,Presente
76202,347,2025-12-03,Presente
76203,347,2025-12-04,Presente
76204,347,2025-12-05,Presente
76205,347,2025-12-08,Folga
76206,347,2025-12-09,Presente
76207,347,2025-12-10,Presente
76208,347,2025-12-11,Presente
76209,347,2025-12-12,Presente
76210,347,2025-12-15,Presente
76211,347,2025-12-16,Férias
76212,347,2025-12-17,Presente
76213,347,2025-12-18,Presente
76214,347,2025-12-19,Presente
76215,347,2025-12-22,Presente
76216,347,2025-12-23,Presente
76217,347,2025-12-24,Presente
76218,347,2025-12-25,Presente
76219,347,2025-12-26,Presente
76220,347,2025-12-29,Presente
76221,347,2025-12-30,Presente
76222,347,2025-12-31,Presente
76223,348,2025-01-01,Presente
76224,348,2025-01-02,Presente
76225,348,2025-01-03,Presente
76226,348,2025-01-06,Presente
76227,348,2025-01-07,Presente
76228,348,2025-01-08,Presente
76229,348,2025-01-09,Presente
76230,348,2025-01-10,Presente
76231,348,2025-01-13,Férias
76232,348,2025-01-14,Férias
76233,348,2025-01-15,Presente
76234,348,2025-01-16,Presente
76235,348,2025-01-17,Presente
76236,348,2025-01-20,Presente
76237,348,2025-01-21,Presente
76238,348,2025-01-22,Presente
76239,348,2025-01-23,Presente
76240,348,2025-01-24,Presente
76241,348,2025-01-27,Presente
76242,348,2025-01-28,Presente
76243,348,2025-01-29,Presente
76244,348,2025-01-30,Atestado
76245,348,2025-01-31,Presente
76246,348,2025-02-03,Presente
76247,348,2025-02-04,Presente
76248,348,2025-02-05,Presente
76249,348,2025-02-06,Presente
76250,348,2025-02-07,Férias
76251,348,2025-02-10,Presente
76252,348,2025-02-11,Presente
76253,348,2025-02-12,Presente
76254,348,2025-02-13,Presente
76255,348,2025-02-14,Presente
76256,348,2025-02-17,Presente
76257,348,2025-02-18,Presente
76258,348,2025-02-19,Falta
76259,348,2025-02-20,Presente
76260,348,2025-02-21,Presente
76261,348,2025-02-24,Presente
76262,348,2025-02-25,Presente
76263,348,2025-02-26,Presente
76264,348,2025-02-27,Presente
76265,348,2025-02-28,Presente
76266,348,2025-03-03,Presente
76267,348,2025-03-04,Presente
76268,348,2025-03-05,Presente
76269,348,2025-03-06,Presente
76270,348,2025-03-07,Férias
76271,348,2025-03-10,Presente
76272,348,2025-03-11,Presente
76273,348,2025-03-12,Presente
76274,348,2025-03-13,Presente
76275,348,2025-03-14,Férias
76276,348,2025-03-17,Presente
76277,348,2025-03-18,Presente
76278,348,2025-03-19,Presente
76279,348,2025-03-20,Presente
76280,348,2025-03-21,Presente
76281,348,2025-03-24,Presente
76282,348,2025-03-25,Presente
76283,348,2025-03-26,Presente
76284,348,2025-03-27,Presente
76285,348,2025-03-28,Presente
76286,348,2025-03-31,Presente
76287,348,2025-04-01,Presente
76288,348,2025-04-02,Presente
76289,348,2025-04-03,Presente
76290,348,2025-04-04,Presente
76291,348,2025-04-07,Presente
76292,348,2025-04-08,Presente
76293,348,2025-04-09,Férias
76294,348,2025-04-10,Presente
76295,348,2025-04-11,Presente
76296,348,2025-04-14,Presente
76297,348,2025-04-15,Presente
76298,348,2025-04-16,Presente
76299,348,2025-04-17,Presente
76300,348,2025-04-18,Presente
76301,348,2025-04-21,Presente
76302,348,2025-04-22,Folga
76303,348,2025-04-23,Presente
76304,348,2025-04-24,Presente
76305,348,2025-04-25,Presente
76306,348,2025-04-28,Presente
76307,348,2025-04-29,Presente
76308,348,2025-04-30,Presente
76309,348,2025-05-01,Presente
76310,348,2025-05-02,Presente
76311,348,2025-05-05,Presente
76312,348,2025-05-06,Presente
76313,348,2025-05-07,Presente
76314,348,2025-05-08,Falta
76315,348,2025-05-09,Atestado
76316,348,2025-05-12,Presente
76317,348,2025-05-13,Presente
76318,348,2025-05-14,Presente
76319,348,2025-05-15,Presente
76320,348,2025-05-16,Presente
76321,348,2025-05-19,Presente
76322,348,2025-05-20,Presente
76323,348,2025-05-21,Férias
76324,348,2025-05-22,Férias
76325,348,2025-05-23,Presente
76326,348,2025-05-26,Presente
76327,348,2025-05-27,Presente
76328,348,2025-05-28,Presente
76329,348,2025-05-29,Presente
76330,348,2025-05-30,Presente
76331,348,2025-06-02,Presente
76332,348,2025-06-03,Presente
76333,348,2025-06-04,Presente
76334,348,2025-06-05,Presente
76335,348,2025-06-06,Presente
76336,348,2025-06-09,Presente
76337,348,2025-06-10,Férias
76338,348,2025-06-11,Presente
76339,348,2025-06-12,Presente
76340,348,2025-06-13,Presente
76341,348,2025-06-16,Presente
76342,348,2025-06-17,Presente
76343,348,2025-06-18,Presente
76344,348,2025-06-19,Férias
76345,348,2025-06-20,Presente
76346,348,2025-06-23,Presente
76347,348,2025-06-24,Presente
76348,348,2025-06-25,Presente
76349,348,2025-06-26,Presente
76350,348,2025-06-27,Presente
76351,348,2025-06-30,Presente
76352,348,2025-07-01,Presente
76353,348,2025-07-02,Presente
76354,348,2025-07-03,Presente
76355,348,2025-07-04,Presente
76356,348,2025-07-07,Presente
76357,348,2025-07-08,Presente
76358,348,2025-07-09,Presente
76359,348,2025-07-10,Presente
76360,348,2025-07-11,Presente
76361,348,2025-07-14,Presente
76362,348,2025-07-15,Presente
76363,348,2025-07-16,Folga
76364,348,2025-07-17,Presente
76365,348,2025-07-18,Presente
76366,348,2025-07-21,Férias
76367,348,2025-07-22,Presente
76368,348,2025-07-23,Presente
76369,348,2025-07-24,Presente
76370,348,2025-07-25,Presente
76371,348,2025-07-28,Presente
76372,348,2025-07-29,Presente
76373,348,2025-07-30,Presente
76374,348,2025-07-31,Presente
76375,348,2025-08-01,Presente
76376,348,2025-08-04,Férias
76377,348,2025-08-05,Presente
76378,348,2025-08-06,Presente
76379,348,2025-08-07,Presente
76380,348,2025-08-08,Presente
76381,348,2025-08-11,Presente
76382,348,2025-08-12,Presente
76383,348,2025-08-13,Presente
76384,348,2025-08-14,Presente
76385,348,2025-08-15,Presente
76386,348,2025-08-18,Presente
76387,348,2025-08-19,Presente
76388,348,2025-08-20,Presente
76389,348,2025-08-21,Presente
76390,348,2025-08-22,Presente
76391,348,2025-08-25,Folga
76392,348,2025-08-26,Presente
76393,348,2025-08-27,Férias
76394,348,2025-08-28,Presente
76395,348,2025-08-29,Presente
76396,348,2025-09-01,Presente
76397,348,2025-09-02,Presente
76398,348,2025-09-03,Presente
76399,348,2025-09-04,Presente
76400,348,2025-09-05,Presente
76401,348,2025-09-08,Presente
76402,348,2025-09-09,Presente
76403,348,2025-09-10,Férias
76404,348,2025-09-11,Presente
76405,348,2025-09-12,Presente
76406,348,2025-09-15,Presente
76407,348,2025-09-16,Presente
76408,348,2025-09-17,Presente
76409,348,2025-09-18,Presente
76410,348,2025-09-19,Presente
76411,348,2025-09-22,Atestado
76412,348,2025-09-23,Presente
76413,348,2025-09-24,Falta
76414,348,2025-09-25,Presente
76415,348,2025-09-26,Presente
76416,348,2025-09-29,Presente
76417,348,2025-09-30,Presente
76418,348,2025-10-01,Atestado
76419,348,2025-10-02,Presente
76420,348,2025-10-03,Presente
76421,348,2025-10-06,Presente
76422,348,2025-10-07,Presente
76423,348,2025-10-08,Folga
76424,348,2025-10-09,Presente
76425,348,2025-10-10,Presente
76426,348,2025-10-13,Presente
76427,348,2025-10-14,Presente
76428,348,2025-10-15,Presente
76429,348,2025-10-16,Atestado
76430,348,2025-10-17,Presente
76431,348,2025-10-20,Atestado
76432,348,2025-10-21,Presente
76433,348,2025-10-22,Presente
76434,348,2025-10-23,Presente
76435,348,2025-10-24,Presente
76436,348,2025-10-27,Presente
76437,348,2025-10-28,Presente
76438,348,2025-10-29,Presente
76439,348,2025-10-30,Presente
76440,348,2025-10-31,Presente
76441,348,2025-11-03,Presente
76442,348,2025-11-04,Presente
76443,348,2025-11-05,Presente
76444,348,2025-11-06,Presente
76445,348,2025-11-07,Presente
76446,348,2025-11-10,Presente
76447,348,2025-11-11,Presente
76448,348,2025-11-12,Presente
76449,348,2025-11-13,Presente
76450,348,2025-11-14,Férias
76451,348,2025-11-17,Presente
76452,348,2025-11-18,Presente
76453,348,2025-11-19,Presente
76454,348,2025-11-20,Presente
76455,348,2025-11-21,Presente
76456,348,2025-11-24,Presente
76457,348,2025-11-25,Presente
76458,348,2025-11-26,Presente
76459,348,2025-11-27,Presente
76460,348,2025-11-28,Presente
76461,348,2025-12-01,Presente
76462,348,2025-12-02,Presente
76463,348,2025-12-03,Presente
76464,348,2025-12-04,Presente
76465,348,2025-12-05,Presente
76466,348,2025-12-08,Presente
76467,348,2025-12-09,Atestado
76468,348,2025-12-10,Presente
76469,348,2025-12-11,Presente
76470,348,2025-12-12,Presente
76471,348,2025-12-15,Presente
76472,348,2025-12-16,Falta
76473,348,2025-12-17,Presente
76474,348,2025-12-18,Presente
76475,348,2025-12-19,Presente
76476,348,2025-12-22,Presente
76477,348,2025-12-23,Presente
76478,348,2025-12-24,Presente
76479,348,2025-12-25,Presente
76480,348,2025-12-26,Presente
76481,348,2025-12-29,Presente
76482,348,2025-12-30,Presente
76483,348,2025-12-31,Presente
76484,349,2025-01-01,Presente
76485,349,2025-01-02,Presente
76486,349,2025-01-03,Presente
76487,349,2025-01-06,Presente
76488,349,2025-01-07,Presente
76489,349,2025-01-08,Presente
76490,349,2025-01-09,Presente
76491,349,2025-01-10,Presente
76492,349,2025-01-13,Presente
76493,349,2025-01-14,Presente
76494,349,2025-01-15,Presente
76495,349,2025-01-16,Presente
76496,349,2025-01-17,Presente
76497,349,2025-01-20,Presente
76498,349,2025-01-21,Presente
76499,349,2025-01-22,Presente
76500,349,2025-01-23,Presente
76501,349,2025-01-24,Presente
76502,349,2025-01-27,Presente
76503,349,2025-01-28,Presente
76504,349,2025-01-29,Presente
76505,349,2025-01-30,Presente
76506,349,2025-01-31,Presente
76507,349,2025-02-03,Presente
76508,349,2025-02-04,Presente
76509,349,2025-02-05,Presente
76510,349,2025-02-06,Presente
76511,349,2025-02-07,Presente
76512,349,2025-02-10,Presente
76513,349,2025-02-11,Presente
76514,349,2025-02-12,Presente
76515,349,2025-02-13,Falta
76516,349,2025-02-14,Presente
76517,349,2025-02-17,Atestado
76518,349,2025-02-18,Presente
76519,349,2025-02-19,Presente
76520,349,2025-02-20,Presente
76521,349,2025-02-21,Presente
76522,349,2025-02-24,Presente
76523,349,2025-02-25,Presente
76524,349,2025-02-26,Presente
76525,349,2025-02-27,Presente
76526,349,2025-02-28,Presente
76527,349,2025-03-03,Presente
76528,349,2025-03-04,Presente
76529,349,2025-03-05,Presente
76530,349,2025-03-06,Presente
76531,349,2025-03-07,Férias
76532,349,2025-03-10,Presente
76533,349,2025-03-11,Presente
76534,349,2025-03-12,Presente
76535,349,2025-03-13,Atestado
76536,349,2025-03-14,Presente
76537,349,2025-03-17,Presente
76538,349,2025-03-18,Presente
76539,349,2025-03-19,Presente
76540,349,2025-03-20,Atestado
76541,349,2025-03-21,Presente
76542,349,2025-03-24,Falta
76543,349,2025-03-25,Falta
76544,349,2025-03-26,Atestado
76545,349,2025-03-27,Presente
76546,349,2025-03-28,Presente
76547,349,2025-03-31,Presente
76548,349,2025-04-01,Presente
76549,349,2025-04-02,Férias
76550,349,2025-04-03,Presente
76551,349,2025-04-04,Atestado
76552,349,2025-04-07,Presente
76553,349,2025-04-08,Presente
76554,349,2025-04-09,Presente
76555,349,2025-04-10,Presente
76556,349,2025-04-11,Presente
76557,349,2025-04-14,Presente
76558,349,2025-04-15,Presente
76559,349,2025-04-16,Presente
76560,349,2025-04-17,Presente
76561,349,2025-04-18,Presente
76562,349,2025-04-21,Presente
76563,349,2025-04-22,Presente
76564,349,2025-04-23,Presente
76565,349,2025-04-24,Atestado
76566,349,2025-04-25,Presente
76567,349,2025-04-28,Presente
76568,349,2025-04-29,Folga
76569,349,2025-04-30,Presente
76570,349,2025-05-01,Presente
76571,349,2025-05-02,Presente
76572,349,2025-05-05,Presente
76573,349,2025-05-06,Presente
76574,349,2025-05-07,Presente
76575,349,2025-05-08,Presente
76576,349,2025-05-09,Falta
76577,349,2025-05-12,Atestado
76578,349,2025-05-13,Férias
76579,349,2025-05-14,Férias
76580,349,2025-05-15,Férias
76581,349,2025-05-16,Presente
76582,349,2025-05-19,Férias
76583,349,2025-05-20,Presente
76584,349,2025-05-21,Férias
76585,349,2025-05-22,Presente
76586,349,2025-05-23,Presente
76587,349,2025-05-26,Presente
76588,349,2025-05-27,Presente
76589,349,2025-05-28,Presente
76590,349,2025-05-29,Presente
76591,349,2025-05-30,Presente
76592,349,2025-06-02,Presente
76593,349,2025-06-03,Presente
76594,349,2025-06-04,Presente
76595,349,2025-06-05,Presente
76596,349,2025-06-06,Presente
76597,349,2025-06-09,Presente
76598,349,2025-06-10,Presente
76599,349,2025-06-11,Presente
76600,349,2025-06-12,Presente
76601,349,2025-06-13,Presente
76602,349,2025-06-16,Presente
76603,349,2025-06-17,Presente
76604,349,2025-06-18,Presente
76605,349,2025-06-19,Presente
76606,349,2025-06-20,Presente
76607,349,2025-06-23,Presente
76608,349,2025-06-24,Presente
76609,349,2025-06-25,Presente
76610,349,2025-06-26,Presente
76611,349,2025-06-27,Presente
76612,349,2025-06-30,Presente
76613,349,2025-07-01,Presente
76614,349,2025-07-02,Presente
76615,349,2025-07-03,Presente
76616,349,2025-07-04,Falta
76617,349,2025-07-07,Presente
76618,349,2025-07-08,Presente
76619,349,2025-07-09,Presente
76620,349,2025-07-10,Presente
76621,349,2025-07-11,Presente
76622,349,2025-07-14,Presente
76623,349,2025-07-15,Presente
76624,349,2025-07-16,Presente
76625,349,2025-07-17,Presente
76626,349,2025-07-18,Presente
76627,349,2025-07-21,Presente
76628,349,2025-07-22,Presente
76629,349,2025-07-23,Presente
76630,349,2025-07-24,Presente
76631,349,2025-07-25,Presente
76632,349,2025-07-28,Presente
76633,349,2025-07-29,Presente
76634,349,2025-07-30,Férias
76635,349,2025-07-31,Presente
76636,349,2025-08-01,Presente
76637,349,2025-08-04,Presente
76638,349,2025-08-05,Atestado
76639,349,2025-08-06,Presente
76640,349,2025-08-07,Presente
76641,349,2025-08-08,Presente
76642,349,2025-08-11,Atestado
76643,349,2025-08-12,Falta
76644,349,2025-08-13,Presente
76645,349,2025-08-14,Presente
76646,349,2025-08-15,Presente
76647,349,2025-08-18,Presente
76648,349,2025-08-19,Presente
76649,349,2025-08-20,Folga
76650,349,2025-08-21,Presente
76651,349,2025-08-22,Presente
76652,349,2025-08-25,Presente
76653,349,2025-08-26,Presente
76654,349,2025-08-27,Presente
76655,349,2025-08-28,Presente
76656,349,2025-08-29,Presente
76657,349,2025-09-01,Presente
76658,349,2025-09-02,Presente
76659,349,2025-09-03,Presente
76660,349,2025-09-04,Presente
76661,349,2025-09-05,Presente
76662,349,2025-09-08,Presente
76663,349,2025-09-09,Presente
76664,349,2025-09-10,Presente
76665,349,2025-09-11,Presente
76666,349,2025-09-12,Presente
76667,349,2025-09-15,Presente
76668,349,2025-09-16,Presente
76669,349,2025-09-17,Presente
76670,349,2025-09-18,Atestado
76671,349,2025-09-19,Folga
76672,349,2025-09-22,Presente
76673,349,2025-09-23,Atestado
76674,349,2025-09-24,Férias
76675,349,2025-09-25,Presente
76676,349,2025-09-26,Férias
76677,349,2025-09-29,Presente
76678,349,2025-09-30,Presente
76679,349,2025-10-01,Falta
76680,349,2025-10-02,Presente
76681,349,2025-10-03,Presente
76682,349,2025-10-06,Folga
76683,349,2025-10-07,Presente
76684,349,2025-10-08,Presente
76685,349,2025-10-09,Presente
